TIME,GEO,SIEC,PLANT_TEC,UNIT,Value,rank
2015,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,82042.7,4
2015,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,82042.7,5
2015,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,82042.7,6
2015,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,82042.7,7
2015,Euro area - 19 countries  (from 2015),Solid Biofuels,Net maximum electrical capacity,Megawatt,7838.24,0
2015,Belgium,Hydro,Net maximum electrical capacity,Megawatt,1422,0
2015,Belgium,Wind,Net maximum electrical capacity,Megawatt,2176,0
2015,Belgium,Solar,Net maximum electrical capacity,Megawatt,3131.6,0
2015,Belgium,Solid Biofuels,Net maximum electrical capacity,Megawatt,591.3,0
2015,Bulgaria,Hydro,Net maximum electrical capacity,Megawatt,3219,0
2015,Bulgaria,Wind,Net maximum electrical capacity,Megawatt,699,0
2015,Bulgaria,Solar,Net maximum electrical capacity,Megawatt,1029,0
2015,Bulgaria,Solid Biofuels,Net maximum electrical capacity,Megawatt,34,0
2015,Czechia,Hydro,Net maximum electrical capacity,Megawatt,2260,0
2015,Czechia,Wind,Net maximum electrical capacity,Megawatt,281,0
2015,Czechia,Solar,Net maximum electrical capacity,Megawatt,2074.9,0
2015,Czechia,Solid Biofuels,Net maximum electrical capacity,Megawatt,380,0
2015,Denmark,Hydro,Net maximum electrical capacity,Megawatt,6.88,0
2015,Denmark,Wind,Net maximum electrical capacity,Megawatt,5076.97,0
2015,Denmark,Solar,Net maximum electrical capacity,Megawatt,782.11,0
2015,Denmark,Solid Biofuels,Net maximum electrical capacity,Megawatt,973.41,0
2015,Germany,Hydro,Net maximum electrical capacity,Megawatt,11255,0
2015,Germany,Hydro,Net maximum electrical capacity,Megawatt,11255,1
2015,Germany,Hydro,Net maximum electrical capacity,Megawatt,11255,2
2015,Germany,Wind,Net maximum electrical capacity,Megawatt,44580,0
2015,Germany,Wind,Net maximum electrical capacity,Megawatt,44580,1
2015,Germany,Wind,Net maximum electrical capacity,Megawatt,44580,2
2015,Germany,Wind,Net maximum electrical capacity,Megawatt,44580,3
2015,Germany,Wind,Net maximum electrical capacity,Megawatt,44580,4
2015,Germany,Wind,Net maximum electrical capacity,Megawatt,44580,5
2015,Germany,Wind,Net maximum electrical capacity,Megawatt,44580,6
2015,Germany,Wind,Net maximum electrical capacity,Megawatt,44580,7
2015,Germany,Wind,Net maximum electrical capacity,Megawatt,44580,8
2015,Germany,Wind,Net maximum electrical capacity,Megawatt,44580,9
2015,Germany,Wind,Net maximum electrical capacity,Megawatt,44580,10
2015,Germany,Wind,Net maximum electrical capacity,Megawatt,44580,11
2015,Germany,Wind,Net maximum electrical capacity,Megawatt,44580,12
2015,Germany,Wind,Net maximum electrical capacity,Megawatt,44580,13
2015,Germany,Solar,Net maximum electrical capacity,Megawatt,39224,0
2015,Germany,Solar,Net maximum electrical capacity,Megawatt,39224,1
2015,Germany,Solar,Net maximum electrical capacity,Megawatt,39224,2
2015,Germany,Solar,Net maximum electrical capacity,Megawatt,39224,3
2015,Germany,Solar,Net maximum electrical capacity,Megawatt,39224,4
2015,Germany,Solar,Net maximum electrical capacity,Megawatt,39224,5
2015,Germany,Solar,Net maximum electrical capacity,Megawatt,39224,6
2015,Germany,Solar,Net maximum electrical capacity,Megawatt,39224,7
2015,Germany,Solar,Net maximum electrical capacity,Megawatt,39224,8
2015,Germany,Solar,Net maximum electrical capacity,Megawatt,39224,9
2015,Germany,Solar,Net maximum electrical capacity,Megawatt,39224,10
2015,Germany,Solar,Net maximum electrical capacity,Megawatt,39224,11
2015,Germany,Solar,Net maximum electrical capacity,Megawatt,39224,12
2015,Germany,Solid Biofuels,Net maximum electrical capacity,Megawatt,1592,0
2015,Estonia,Hydro,Net maximum electrical capacity,Megawatt,6,0
2015,Estonia,Wind,Net maximum electrical capacity,Megawatt,300,0
2015,Estonia,Solar,Net maximum electrical capacity,Megawatt,0,0
2015,Estonia,Solid Biofuels,Net maximum electrical capacity,Megawatt,165,0
2015,Ireland,Hydro,Net maximum electrical capacity,Megawatt,529,0
2015,Ireland,Wind,Net maximum electrical capacity,Megawatt,2451.15,0
2015,Ireland,Solar,Net maximum electrical capacity,Megawatt,2.35,0
2015,Ireland,Solid Biofuels,Net maximum electrical capacity,Megawatt,5.45,0
2015,Greece,Hydro,Net maximum electrical capacity,Megawatt,3392,0
2015,Greece,Wind,Net maximum electrical capacity,Megawatt,2091,0
2015,Greece,Solar,Net maximum electrical capacity,Megawatt,2604,0
2015,Greece,Solid Biofuels,Net maximum electrical capacity,Megawatt,2,0
2015,Spain,Hydro,Net maximum electrical capacity,Megawatt,20053,0
2015,Spain,Hydro,Net maximum electrical capacity,Megawatt,20053,1
2015,Spain,Hydro,Net maximum electrical capacity,Megawatt,20053,2
2015,Spain,Hydro,Net maximum electrical capacity,Megawatt,20053,3
2015,Spain,Hydro,Net maximum electrical capacity,Megawatt,20053,4
2015,Spain,Hydro,Net maximum electrical capacity,Megawatt,20053,5
2015,Spain,Wind,Net maximum electrical capacity,Megawatt,22943,0
2015,Spain,Wind,Net maximum electrical capacity,Megawatt,22943,1
2015,Spain,Wind,Net maximum electrical capacity,Megawatt,22943,2
2015,Spain,Wind,Net maximum electrical capacity,Megawatt,22943,3
2015,Spain,Wind,Net maximum electrical capacity,Megawatt,22943,4
2015,Spain,Wind,Net maximum electrical capacity,Megawatt,22943,5
2015,Spain,Wind,Net maximum electrical capacity,Megawatt,22943,6
2015,Spain,Solar,Net maximum electrical capacity,Megawatt,7008.06,0
2015,Spain,Solar,Net maximum electrical capacity,Megawatt,7008.06,1
2015,Spain,Solid Biofuels,Net maximum electrical capacity,Megawatt,672.44,0
2015,France,Hydro,Net maximum electrical capacity,Megawatt,25551.83,0
2015,France,Hydro,Net maximum electrical capacity,Megawatt,25551.83,1
2015,France,Hydro,Net maximum electrical capacity,Megawatt,25551.83,2
2015,France,Hydro,Net maximum electrical capacity,Megawatt,25551.83,3
2015,France,Hydro,Net maximum electrical capacity,Megawatt,25551.83,4
2015,France,Hydro,Net maximum electrical capacity,Megawatt,25551.83,5
2015,France,Hydro,Net maximum electrical capacity,Megawatt,25551.83,6
2015,France,Hydro,Net maximum electrical capacity,Megawatt,25551.83,7
2015,France,Wind,Net maximum electrical capacity,Megawatt,10298.18,0
2015,France,Wind,Net maximum electrical capacity,Megawatt,10298.18,1
2015,France,Wind,Net maximum electrical capacity,Megawatt,10298.18,2
2015,France,Solar,Net maximum electrical capacity,Megawatt,7137.52,0
2015,France,Solar,Net maximum electrical capacity,Megawatt,7137.52,1
2015,France,Solid Biofuels,Net maximum electrical capacity,Megawatt,525.51,0
2015,Croatia,Hydro,Net maximum electrical capacity,Megawatt,2195.1,0
2015,Croatia,Wind,Net maximum electrical capacity,Megawatt,418,0
2015,Croatia,Solar,Net maximum electrical capacity,Megawatt,47.8,0
2015,Croatia,Solid Biofuels,Net maximum electrical capacity,Megawatt,25,0
2015,Italy,Hydro,Net maximum electrical capacity,Megawatt,22220,0
2015,Italy,Hydro,Net maximum electrical capacity,Megawatt,22220,1
2015,Italy,Hydro,Net maximum electrical capacity,Megawatt,22220,2
2015,Italy,Hydro,Net maximum electrical capacity,Megawatt,22220,3
2015,Italy,Hydro,Net maximum electrical capacity,Megawatt,22220,4
2015,Italy,Hydro,Net maximum electrical capacity,Megawatt,22220,5
2015,Italy,Hydro,Net maximum electrical capacity,Megawatt,22220,6
2015,Italy,Wind,Net maximum electrical capacity,Megawatt,9137,0
2015,Italy,Wind,Net maximum electrical capacity,Megawatt,9137,1
2015,Italy,Wind,Net maximum electrical capacity,Megawatt,9137,2
2015,Italy,Solar,Net maximum electrical capacity,Megawatt,18901,0
2015,Italy,Solar,Net maximum electrical capacity,Megawatt,18901,1
2015,Italy,Solar,Net maximum electrical capacity,Megawatt,18901,2
2015,Italy,Solar,Net maximum electrical capacity,Megawatt,18901,3
2015,Italy,Solar,Net maximum electrical capacity,Megawatt,18901,4
2015,Italy,Solar,Net maximum electrical capacity,Megawatt,18901,5
2015,Italy,Solid Biofuels,Net maximum electrical capacity,Megawatt,616,0
2015,Cyprus,Hydro,Net maximum electrical capacity,Megawatt,0,0
2015,Cyprus,Wind,Net maximum electrical capacity,Megawatt,157.73,0
2015,Cyprus,Solar,Net maximum electrical capacity,Megawatt,76,0
2015,Cyprus,Solid Biofuels,Net maximum electrical capacity,Megawatt,0,0
2015,Latvia,Hydro,Net maximum electrical capacity,Megawatt,1587.69,0
2015,Latvia,Wind,Net maximum electrical capacity,Megawatt,68.17,0
2015,Latvia,Solar,Net maximum electrical capacity,Megawatt,0,0
2015,Latvia,Solid Biofuels,Net maximum electrical capacity,Megawatt,66,0
2015,Lithuania,Hydro,Net maximum electrical capacity,Megawatt,877,0
2015,Lithuania,Wind,Net maximum electrical capacity,Megawatt,436,0
2015,Lithuania,Solar,Net maximum electrical capacity,Megawatt,69,0
2015,Lithuania,Solid Biofuels,Net maximum electrical capacity,Megawatt,45,0
2015,Luxembourg,Hydro,Net maximum electrical capacity,Megawatt,1330.27,0
2015,Luxembourg,Wind,Net maximum electrical capacity,Megawatt,63.79,0
2015,Luxembourg,Solar,Net maximum electrical capacity,Megawatt,116.27,0
2015,Luxembourg,Solid Biofuels,Net maximum electrical capacity,Megawatt,3.92,0
2015,Hungary,Hydro,Net maximum electrical capacity,Megawatt,57,0
2015,Hungary,Wind,Net maximum electrical capacity,Megawatt,329,0
2015,Hungary,Solar,Net maximum electrical capacity,Megawatt,172,0
2015,Hungary,Solid Biofuels,Net maximum electrical capacity,Megawatt,422,0
2015,Malta,Hydro,Net maximum electrical capacity,Megawatt,0,0
2015,Malta,Wind,Net maximum electrical capacity,Megawatt,0.1,0
2015,Malta,Solar,Net maximum electrical capacity,Megawatt,74.8,0
2015,Malta,Solid Biofuels,Net maximum electrical capacity,Megawatt,0,0
2015,Netherlands,Hydro,Net maximum electrical capacity,Megawatt,37,0
2015,Netherlands,Wind,Net maximum electrical capacity,Megawatt,3391,0
2015,Netherlands,Solar,Net maximum electrical capacity,Megawatt,1526,0
2015,Netherlands,Solid Biofuels,Net maximum electrical capacity,Megawatt,218,0
2015,Austria,Hydro,Net maximum electrical capacity,Megawatt,13649.66,0
2015,Austria,Hydro,Net maximum electrical capacity,Megawatt,13649.66,1
2015,Austria,Hydro,Net maximum electrical capacity,Megawatt,13649.66,2
2015,Austria,Hydro,Net maximum electrical capacity,Megawatt,13649.66,3
2015,Austria,Wind,Net maximum electrical capacity,Megawatt,2488.73,0
2015,Austria,Solar,Net maximum electrical capacity,Megawatt,937.1,0
2015,Austria,Solid Biofuels,Net maximum electrical capacity,Megawatt,938.62,0
2015,Poland,Hydro,Net maximum electrical capacity,Megawatt,2370,0
2015,Poland,Wind,Net maximum electrical capacity,Megawatt,4886,0
2015,Poland,Solar,Net maximum electrical capacity,Megawatt,107.78,0
2015,Poland,Solid Biofuels,Net maximum electrical capacity,Megawatt,737,0
2015,Portugal,Hydro,Net maximum electrical capacity,Megawatt,6168,0
2015,Portugal,Hydro,Net maximum electrical capacity,Megawatt,6168,1
2015,Portugal,Wind,Net maximum electrical capacity,Megawatt,4936.84,0
2015,Portugal,Solar,Net maximum electrical capacity,Megawatt,447,0
2015,Portugal,Solid Biofuels,Net maximum electrical capacity,Megawatt,471,0
2015,Romania,Hydro,Net maximum electrical capacity,Megawatt,6730,0
2015,Romania,Hydro,Net maximum electrical capacity,Megawatt,6730,1
2015,Romania,Wind,Net maximum electrical capacity,Megawatt,3130,0
2015,Romania,Solar,Net maximum electrical capacity,Megawatt,1326,0
2015,Romania,Solid Biofuels,Net maximum electrical capacity,Megawatt,104,0
2015,Slovenia,Hydro,Net maximum electrical capacity,Megawatt,1295,0
2015,Slovenia,Wind,Net maximum electrical capacity,Megawatt,3,0
2015,Slovenia,Solar,Net maximum electrical capacity,Megawatt,238,0
2015,Slovenia,Solid Biofuels,Net maximum electrical capacity,Megawatt,30,0
2015,Slovakia,Hydro,Net maximum electrical capacity,Megawatt,2522,0
2015,Slovakia,Wind,Net maximum electrical capacity,Megawatt,3,0
2015,Slovakia,Solar,Net maximum electrical capacity,Megawatt,533,0
2015,Slovakia,Solid Biofuels,Net maximum electrical capacity,Megawatt,145,0
2015,Finland,Hydro,Net maximum electrical capacity,Megawatt,3133,0
2015,Finland,Wind,Net maximum electrical capacity,Megawatt,1005,0
2015,Finland,Solar,Net maximum electrical capacity,Megawatt,17,0
2015,Finland,Solid Biofuels,Net maximum electrical capacity,Megawatt,1751,0
2015,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16329,0
2015,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16329,1
2015,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16329,2
2015,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16329,3
2015,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16329,4
2015,Sweden,Wind,Net maximum electrical capacity,Megawatt,5819,0
2015,Sweden,Solar,Net maximum electrical capacity,Megawatt,104,0
2015,Sweden,Solid Biofuels,Net maximum electrical capacity,Megawatt,3700,0
2015,United Kingdom,Hydro,Net maximum electrical capacity,Megawatt,4676.97,0
2015,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,14305.63,0
2015,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,14305.63,1
2015,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,14305.63,2
2015,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,14305.63,3
2015,United Kingdom,Solar,Net maximum electrical capacity,Megawatt,9601.22,0
2015,United Kingdom,Solar,Net maximum electrical capacity,Megawatt,9601.22,1
2015,United Kingdom,Solar,Net maximum electrical capacity,Megawatt,9601.22,2
2015,United Kingdom,Solid Biofuels,Net maximum electrical capacity,Megawatt,2714.59,0
2016,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,149715.15,0
2016,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,149715.15,1
2016,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,149715.15,2
2016,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,149715.15,3
2016,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,149715.15,4
2016,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,149715.15,5
2016,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,149715.15,6
2016,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,149715.15,7
2016,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,149715.15,8
2016,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,149715.15,9
2016,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,149715.15,10
2016,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,149715.15,11
2016,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,149715.15,12
2016,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,149715.15,13
2016,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,138010.88,0
2016,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,138010.88,1
2016,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,138010.88,2
2016,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,138010.88,3
2016,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,138010.88,4
2016,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,138010.88,5
2016,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,138010.88,6
2016,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,138010.88,7
2016,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,138010.88,8
2016,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,138010.88,9
2016,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,138010.88,10
2016,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,138010.88,11
2016,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,138010.88,12
2016,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,91498.8,0
2016,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,91498.8,1
2016,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,91498.8,2
2016,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,91498.8,3
2016,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,91498.8,4
2016,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,91498.8,5
2016,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,91498.8,6
